los	_		marginales			
marginales	_		y			
y	_		drogadictos			
drogadictos	_		en			
en	_		Inaissa			
Inaissa				,	_	de
de	_		Tchigorin			
Tchigorin				.	_	Y
Y	_		en			
en	_		Lagran			
Lagran	_		escena			
escena	_		final			
final				,	_	de
de	_		Momsen			
Momsen				,	_	un
un	_		hombre			
hombre	_		harapiento			
harapiento	_		ayuda			
ayuda	_		a			
a	_		Sim			
Sim	_		a			
a	_		controlar			
controlar	_		el			
el	_		ya			
ya	_		destruido			
destruido	_		Corsario			
Corsario				,	_	mientras
mientras	_		un			
un	_		piloto			
piloto	_		herido			
herido	_		yace			
yace	_		en			
en	_		la			
la	_		dársena			
dársena	_		y			
y	_		una			
una	_		mujer			
mujer				,	_	que
que	_		debe			
debe	_		de			
de	_		haberse			
haberse	_		ganado			
ganado	_		la			
la	_		vida			
vida	_		en			
en	_		las			
las	_		calles			
calles	_		de			
de	_		Abonai			
Abonai				,	_	coloca
coloca	_		los			
los	_		cargadores			
cargadores	_		en			
en	_		la			
la	_		cabeza			
cabeza	_		de			
de	_		las			
las	_		armas			
armas				.	\n\n	Yo
Yo	_		sospechaba			
sospechaba	_		que			
que	_		Sim			
Sim	_		habría			
habría	_		adecentado			
adecentado	_		a			
a	_		su			
su	_		nueva			
nueva	_		tripulación			
tripulación	_		y			
y	_		que			
que	_		el			
el	_		final			
final				,	_	cuando
cuando	_		llegó			
llegó				,	_	debió
debió	_		de			
de	_		haber			
haber	_		sido			
sido	_		repentino			
repentino	_		y			
y	_		brutal			
brutal				.	_	Pero
Pero				,	_	diablos
diablos				,	_	era
era	_		una			
una	_		bonita			
bonita	_		obra			
obra	_		de			
de	_		arte			
arte				,	_	aunque
aunque	_		no			
no	_		tuviese			
tuviese	_		mucho			
mucho	_		rigor			
rigor	_		histórico			
histórico				.	\n\n	Los
Los	_		desertores			
desertores	_		fueron			
fueron	_		dejados			
dejados	_		de			
de	_		lado			
lado				,	_	para
para	_		convertirse			
convertirse	_		luego			
luego	_		en			
en	_		objeto			
objeto	_		de			
de	_		abominación			
abominación				.	\n\n	Talino
Talino	_		vivió			
vivió	_		casi			
casi	_		medio			
medio	_		siglo			
siglo	_		más			
más	_		después			
después	_		de			
de	_		la			
la	_		muerte			
muerte	_		de			
de	_		su			
su	_		capitán			
capitán				.	_	Se
Se	_		dice			
dice	_		que			
que	_		su			
su	_		conciencia			
conciencia	_		no			
no	_		dejó			
dejó	_		de			
de	_		atormentarlo			
atormentarlo	_		y			
y	_		que			
que	_		anduvo			
anduvo	_		de			
de	_		mundo			
mundo	_		en			
en	_		mundo			
mundo	_		a			
a	_		merced			
merced	_		de			
de	_		una			
una	_		opinión			
opinión	_		pública			
pública	_		indignada			
indignada				.	_	Murió
Murió	_		en			
en	_		Rimway			
Rimway				,	_	aparentemente
aparentemente	_		casi			
casi	_		demenciado			
demenciado				.	\n\n	No
No	_		pude			
pude	_		encontrar			
encontrar	_		registro			
registro	_		de			
de	_		Inaissa			
Inaissa	_		en			
en	_		las			
las	_		historias			
historias				.	_	Barcroft
Barcroft	_		afirma			
afirma	_		que			
que	_		existió			
existió				,	_	pero
pero	_		no			
no	_		cita			
cita	_		la			
la	_		fuente			
Alega	_		haber			
haber	_		hablado			
hablado	_		con			
con	_		Talino			
Talino				,	_	pero
pero	_		tampoco			
tampoco	_		lo			
lo	_		prueba			
prueba				.)	_	Tampoco
Tampoco	_		consta			
consta	_		que			
que	_		Talino			
Talino	_		la			
la	_		haya			
haya	_		mencionado			
mencionado				.	\n\n	Los
Los	_		historiadores			
historiadores	_		se			
se	_		divirtieron			
divirtieron	_		durante			
durante	_		dos			
dos	_		siglos			
siglos	_		poniendo			
poniendo	_		distintos			
distintos	_		nombres			
nombres	_		a			
a	_		los			
los	_		voluntarios			
voluntarios	_		y			
y	_		también			
también	_		discutiendo			
discutiendo	_		si			
si	_		en			
en	_		verdad			
verdad	_		no			
no	_		habían			
habían	_		sido			
sido	_		seis			
seis	_		u			
u	_		ocho			
ocho				.	_	Con
Con	_		el			
el	_		paso			
paso	_		de			
de	_		los			
los	_		años			
años				,	_	sin
sin	_		embargo			
embargo				,	_	los
los	_		Siete			
Siete	_		trascendieron			
trascendieron	_		como			
como	_		héroes			
héroes	_		militares			
militares				.	_	Llegaron
Llegaron	_		a			
a	_		simbolizar			
simbolizar	_		los			
los	_		más			
más	_		nobles			
nobles	_		sentimientos			
sentimientos	_		de			
de	_		la			
la	_		Confederación			
Confederación				:	_	la
la	_		comunión			
comunión	_		entre			
entre	_		el			
el	_		gobierno			
gobierno	_		y			
y	_		los			
los	_		ciudadanos			
ciudadanos	_		más			
más	_		conscientes			
conscientes				.	\n\n\n\n	Me
Me	_		preparé			
preparé	_		para			
para	_		volver			
volver	_		a			
a	_		casa			
casa				.	\n\n	Por
Por	_		suerte			
suerte				,	_	mis
mis	_		conexiones			
conexiones	_		con			
con	_		el			
el	_		mundo			
mundo	_		donde			
donde	_		había			
había	_		estado			
estado	_		viviendo			
viviendo	_		desde			
desde	_		hacía			
hacía	_		tres			
tres	_		años			
años	_		eran			
eran	_		triviales			
triviales				.	_	No
No	_		tuve			
tuve	_		mucha			
mucha	_		dificultad			
dificultad	_		para			
para	_		resolver			
resolver	_		mis			
mis	_		cuestiones			
cuestiones	_		de			
de	_		trabajo			
trabajo				;	_	después
después	_		hice			
hice	_		los			
los	_		arreglos			
arreglos	_		necesarios			
necesarios	_		para			
para	_		vender			
vender	_		la			
la	_		mayor			
mayor	_		parte			
parte	_		de			
de	_		mis			
mis	_		propiedades			
propiedades	_		y			
y	_		empaqueté			
empaqueté	_		el			
el	_		resto			
resto				.	_	Dije
Dije	_		adiós			
adiós	_		a			
a	_		las			
las	_		pocas			
pocas	_		personas			
personas	_		que			
que	_		tenían			
tenían	_		para			
para	_		mí			
mí	_		alguna			
alguna	_		importancia			
Como	_		se			
se	_		hace			
hace	_		habitualmente			
habitualmente				,	_	prometimos
prometimos	_		intercambiar			
intercambiar	_		visitas			
visitas				.)	_	Sonaba
Sonaba	_		a			
a	_		broma			
broma				,	_	si
si	_		se			
se	_		piensa			
piensa	_		la			
la	_		distancia			
distancia	_		que			
que	_		hay			
hay	_		entre			
entre	_		Rambuckle			
Rambuckle	_		y			
y	_		Rimway			
Rimway	_		y			
y	_		cuánto			
cuánto	_		odio			
odio	_		yo			
yo	_		las			
las	_		naves			
naves	_		estelares			
estelares				.	\n\n	El
El	_		día			
día	_		en			
en	_		que			
que	_		debía			
debía	_		partir			
partir	_		llegó			
llegó	_		una			
una	_		segunda			
segunda	_		comunicación			
comunicación	_		de			
de	_		Brimbury			
Brimbury	_		y			
y	_		Cía			
Cía				.	_	Era
Era	_		una			
una	_		copia			
copia	_		impresa			
Lamentamos	_		informarle			
informarle	_		que			
que	_		han			
han	_		irrumpido			
irrumpido	_		ladrones			
ladrones	_		en			
en	_		la			
la	_		casa			
casa	_		de			
de	_		Gabriel			
Gabriel				.	_	Se
Se	_		llevaron			
llevaron	_		parte			
parte	_		del			
del	_		equipo			
equipo	_		electrónico			
electrónico				,	_	los
los	_		objetos			
objetos	_		de			
de	_		plata			
plata	_		y			
y	_		unas			
unas	_		pocas			
pocas	_		cosas			
cosas	_		más			
más				.	_	Nada
Nada	_		de			
de	_		valor			
valor	_		sustancial			
sustancial				.	_	Dejaron
Dejaron	_		los			
los	_		artefactos			
artefactos				.	_	Hemos
Hemos	_		tomado			
tomado	_		las			
las	_		precauciones			
precauciones	_		necesarias			
necesarias	_		para			
para	_		impedir			
impedir	_		que			
que	_		se			
se	_		repita			
repita				».	\n\n	Parecía
Parecía	_		una			
una	_		sospechosa			
sospechosa	_		coincidencia			
coincidencia				.	_	Me
Me	_		pregunté			
pregunté	_		por			
por	_		la			
la	_		seguridad			
seguridad	_		del			
del	_		archivo			
archivo	_		Tanner			
Tanner	_		y			
y	_		consideré			
consideré	_		la			
la	_		posibilidad			
posibilidad	_		de			
de	_		preguntar			
preguntar	_		por			
por	_		él			
él	_		a			
a	_		los			
los	_		abogados			
abogados	_		antes			
antes	_		de			
de	_		iniciar			
iniciar	_		el			
el	_		viaje			
viaje	_		a			
a	_		Rimway			
Rimway				.	_	Pero
Pero	_		teniendo			
teniendo	_		en			
en	_		cuenta			
cuenta	_		la			
la	_		distancia			
distancia				,	_	no
no	_		obtendría			
obtendría	_		la			
la	_		respuesta			
respuesta	_		sino			
sino	_		veinte			
veinte	_		días			
días	_		después			
después				.	_	Así
Así	_		que			
que	_		deseché			
deseché	_		la			
la	_		idea			
idea				,	_	producto
producto	_		de			
de	_		mi			
mi	_		imaginación			
imaginación	_		exaltada			
exaltada				,	_	y
y	_		me			
me	_		dirigí			
dirigí	_		a			
a	_		casa			
casa				.	\n\n	Como
Como	_		he			
he	_		mencionado			
mencionado				,	_	detesto
detesto	_		los			
los	_		vuelos			
vuelos	_		estelares			
estelares	_		y			
y	_		los			
los	_		he			
he	_		evitado			
evitado	_		cuando			
cuando	_		he			
he	_		podido			
podido				.	_	Es
Es	_		común			
común	_		que			
que	_		la			
la	_		gente			
gente	_		tenga			
tenga	_		náuseas			
náuseas	_		durante			
durante	_		las			
las	_		travesías			
travesías	_		entre			
entre	_		el			
el	_		espacio			
espacio	_		armstrong			
armstrong	_		y			
y	_		el			
el	_		espacio			
espacio	_		lineal			
lineal				,	_	pero
pero	_		para			
para	_		mí			
mí	_		era			
era	_		especialmente			
especialmente	_		difícil			
difícil				.	_	También
También	_		me			
me	_		costaba			
costaba	_		adaptarme			
adaptarme	_		a			
a	_		los			
los	_		cambios			
cambios	_		de			
de	_		gravedad			
gravedad				,	_	de
de	_		tiempo			
tiempo	_		y			
y	_		de			
de	_		clima			
clima				.	\n\n	Además
Además				,	_	también
también	_		están			
están	_		la			
la	_		incertidumbre			
incertidumbre	_		y			
y	_		las			
las	_		molestias			
molestias	_		de			
de	_		la			
la	_		situación			
situación				.	_	En
En	_		esos			
esos	_		días			
días				,	_	nunca
nunca	_		se			
se	_		sabía			
sabía	_		si			
si	_		uno			
uno	_		iba			
iba	_		a			
a	_		llegar			
llegar	_		a			
a	_		su			
su	_		destino			
destino				.	_	Las
Las	_		naves			
naves	_		que			
que	_		surcaban			
surcaban	_		el			
el	_		espacio			
espacio	_		armstrong			
armstrong	_		no			
no	_		podían			
podían	_		determinar			
determinar	_		su			
su	_		posición			
posición	_		con			
con	_		respecto			
respecto	_		al			
al	_		mundo			
mundo	_		exterior			
exterior				.	_	Eso
Eso	_		hacía			
hacía	_		que			
que	_		la			
la	_		navegación			
navegación	_		fuera			
fuera	_		muy			
muy	_		imprecisa			
imprecisa				.	_	Todo
Todo	_		se			
se	_		hacía			
hacía	_		por			
por	_		cálculos			
cálculos	_		aproximados			
aproximados				;	_	es
es	_		decir			
decir				,	_	que
que	_		aunque			
aunque	_		los			
los	_		ordenadores			
ordenadores	_		solo			
solo	_		medían			
medían	_		con			
con	_		certeza			
certeza	_		el			
el	_		tiempo			
tiempo	_		de			
de	_		a			
a	_		bordo			
bordo				,	_	tratando
tratando	_		de			
de	_		compensar			
compensar	_		las			
las	_		incertidumbres			
incertidumbres	_		de			
de	_		la			
la	_		entrada			
entrada				,	_	se
se	_		confiaba			
confiaba	_		en			
en	_		que			
que	_		todo			
todo	_		saliera			
saliera	_		bien			
bien				.	_	Ocasionalmente
Ocasionalmente				,	_	los
los	_		vectores			
vectores	_		se			
se	_		desplazaban			
desplazaban	_		y			
y	_		las			
las	_		naves			
naves	_		se			
se	_		materializaban			
materializaban	_		a			
a	_		mil			
mil	_		años			
años	_		luz			
luz	_		de			
de	_		su			
su	_		destino			
destino				.	\n\n	Aunque
Aunque	_		la			
la	_		peor			
peor	_		perspectiva			
perspectiva	_		era			
era	_		la			
la	_		de			
de	_		volver			
volver	_		al			
al	_		espacio			
espacio	_		lineal			
lineal	_		dentro			
dentro	_		de			
de	_		un			
un	_		objeto			
objeto	_		físico			
físico				.	_	Si
Si	_		bien			
bien	_		las			
las	_		estadísticas			
estadísticas	_		desmentían			
desmentían	_		la			
la	_		frecuencia			
frecuencia	_		de			
de	_		este			
este	_		hecho			
hecho				,	_	yo
yo	_		no			
no	_		podía			
podía	_		evitar			
evitar	_		pensar			
pensar	_		en			
en	_		eso			
eso	_		cada			
cada	_		vez			
vez	_		que			
que	_		la			
la	_		nave			
nave	_		se			
se	_		preparaba			
preparaba	_		para			
para	_		partir			
partir				.	\n\n	De
De	_		hecho			
hecho				,	_	hay
hay	_		evidencia			
evidencia	_		de			
de	_		que			
que	_		eso			
eso	_		fue			
fue	_		lo			
lo	_		que			
que	_		pasó			
pasó	_		con			
con	_		el			
el	_		Hampton			
Hampton				,	_	un
un	_		siglo			
siglo	_		atrás			
atrás				.	_	El
El	_		Hampton			
Hampton	_		era			
era	_		un			
un	_		pequeño			
pequeño	_		crucero			
crucero	_		que			
que				,	_	como
como	_		el			
el	_		Capella			
Capella				,	_	desapareció
desapareció	_		en			
en	_		el			
el	_		espacio			
espacio				.	_	Llevaba
Llevaba	_		una			
una	_		carga			
carga	_		de			
de	_		manufacturas			
manufacturas	_		y			
y	_		una			
una	_		colonia			
colonia	_		de			
de	_		mineros			
mineros	_		al			
al	_		sistema			
sistema	_		Marmichon			
Marmichon				.	\n\n	A
A	_		la			
la	_		hora			
hora	_		en			
en	_		que			
que	_		la			
la	_		nave			
nave	_		tenía			
tenía	_		que			
que	_		salir			
salir				,	_	un
un	_		planeta			
planeta	_		exterior			
exterior	_	(	el			
el	_		gigantesco			
gigantesco	_		planeta			
planeta	_		gaseoso			
gaseoso	_		Marmichon			
Marmichon	_		VI			
VI				)	_	hizo
hizo	_		explosión			
explosión				.	_	Nadie
Nadie	_		todavía			
todavía	_		ha			
ha	_		podido			
podido	_		explicar			
explicar	_		cómo			
cómo	_		un			
un	_		mundo			
mundo	_		pudo			
pudo	_		explotar			
explotar	_		sin			
sin	_		ayuda			
ayuda	_		externa			
externa				.	_	Se
Se	_		dijo			
dijo	_		entonces			
entonces	_		que			
que	_		la			
la	_		nave			
nave	_		se			
se	_		materializó			
materializó	_		en			
en	_		el			
el	_		corazón			
corazón	_		de			
de	_		hierro			
hierro	_		del			
del	_		planeta			
planeta	_		y			
y	_		que			
que	_		el			
el	_		combustible			
combustible	_		antimateria			
antimateria	_		de			
de	_		la			
la	_		unidad			
unidad	_		de			
de	_		propulsión			
propulsión	_		armstrong			
armstrong	_		provocó			
provocó	_		la			
la	_		explosión			
explosión				.	\n\n	Los
Los	_		generadores			
generadores	_		armstrong			
armstrong	_		estaban			
estaban	_		equipados			
equipados	_		con			
con	_		deflectores			
deflectores	_		que			
que	_		creaban			
creaban	_		un			
un	_		campo			
campo	_		con			
con	_		fuerza			
fuerza	_		suficiente			
suficiente	_		para			
para	_		despejar			
despejar	_		algunos			
algunos	_		átomos			
átomos	_		y			
y	_		hacer			
hacer	_		sitio			
sitio	_		para			
para	_		la			
la	_		transición			
transición	_		de			
de	_		la			
la	_		nave			
nave	_		al			
al	_		espacio			
espacio	_		abierto			
abierto				.	_	Cualquier
Cualquier	_		cosa			
cosa	_		de			
de	_		mayor			
mayor	_		tamaño			
tamaño	_		que			
que	_		vagara			
vagara	_		por			
por	_		aquella			
aquella	_		área			
área	_		en			
en	_		el			
el	_		momento			
momento	_		crítico			
crítico	_		ponía			
ponía	_		a			
a	_		la			
la	_		nave			
nave	_		en			
en	_		situación			
situación	_		de			
de	_		riesgo			
riesgo				.	_	El
El	_		peligro			
peligro	_		real			
real	_		era			
era	_		escaso			
escaso				,	_	por
por	_		supuesto			
supuesto				.	_	Se
Se	_		requería			
requería	_		que			
que	_		las			
las	_		naves			
naves	_		se			
se	_		materializaran			
materializaran	_		bien			
bien	_		lejos			
lejos	_		de			
de	_		los			
los	_		sistemas			
sistemas	_		estelares			
estelares				.	_	Eso
Eso	_		brindaba			
brindaba	_		cierta			
cierta	_		seguridad			
seguridad				,	_	pero
pero	_		alargaba			
alargaba	_		los			
los	_		viajes			
viajes				.	_	Antes
Antes				,	_	un
un	_		viaje			
viaje	_		desde			
desde	_		la			
la	_		salida			
salida	_		armstrong			
armstrong	_		al			
al	_		lugar			
lugar	_		de			
de	_		destino			
destino	_		duraba			
duraba	_		dos			
dos	_		veces			
veces	_		más			
más	_		de			
de	_		lo			
lo	_		que			
que	_		se			
se	_		tarda			
tarda	_		en			
en	_		la			
la	_		actualidad			
actualidad	_		en			
en	_		trasladarse			
trasladarse	_		de			
de	_		una			
una	_		estrella			
estrella	_		a			
a	_		otra			
otra				.	_	No
No	_		habría			
habría	_		ido			
ido	_		a			
a	_		ninguna			
ninguna	_		parte			
parte	_		que			
que	_		me			
me	_		costara			
costara	_		más			
más	_		de			
de	_		cinco			
cinco	_		días			
días	_		de			
de	_		viaje			
viaje	_		alcanzar			
alcanzar				.	\n\n	El
El	_		vuelo			
vuelo	_		a			
a	_		Rimway			
Rimway	_		no			
no	_		fue			
fue	_		una			
una	_		excepción			
excepción				.	_	Me
Me	_		sentí			
sentí	_		muy			
muy	_		mal			
mal	_		al			
al	_		iniciar			
iniciar	_		el			
el	_		viaje			
viaje				.	_	Los
Los	_		camareros			
camareros	_		traían			
traían	_		drogas			
drogas	_		para			
para	_		ayudar			
ayudar	_		a			
a	_		la			
la	_		gente			
gente	_		a			
a	_		pasar			
pasar	_		ese			
ese	_		mal			
mal	_		rato			
rato				,	_	pero
pero	_		ninguna			
ninguna	_		me			
me	_		servía			
servía				.	_	Había
Había	_		aprendido			
aprendido	_		a			
a	_		confiar			
confiar	_		en			
en	_		el			
el	_		alcohol			
alcohol				.	\n\n	Pese
Pese	_		a			
a	_		todo			
todo				,	_	me
me	_		gustaba			
gustaba	_		volver			
volver	_		a			
a	_		Rimway			
Rimway				.	_	Nos
Nos	_		aproximamos			
aproximamos	_		por			
por	_		el			
el	_		lado			
lado	_		oscuro			
oscuro				;	_	así
así	_		pude			
pude	_		ver			
ver	_		los			
los	_		brillantes			
brillantes	_		racimos			
racimos	_		de			
de	_		luz			
luz	_		que			
que	_		señalaban			
señalaban	_		las			
las	_		ciudades			
ciudades				.	_	El
El	_		sol			
sol	_		iluminaba			
iluminaba	_		desde			
desde	_		un			
un	_		ángulo			
ángulo	_		parte			
parte	_		de			
de	_		la			
la	_		atmósfera			
atmósfera				.	_	A
A	_		través			
través	_		de			
de	_		la			
la	_		ventana			
ventana	_		de			
de	_		enfrente			
enfrente	_		vi			
vi	_		la			
la	_		luna			
luna				,	_	brumosa
brumosa	_		y			
y	_		turbulenta			
turbulenta				.	\n\n	Se
Se	_		acercaba			
acercaba	_		una			
una	_		tormenta			
tormenta				.	\n\n	Nos
Nos	_		deslizamos			
deslizamos	_		en			
en	_		la			
la	_		órbita			
órbita				,	_	cruzamos
cruzamos	_		la			
la	_		terminal			
terminal	_		con			
con	_		la			
la	_		luz			
luz	_		del			
del	_		día			
día	_		y			
y				,	_	pocas
pocas	_		horas			
horas	_		después			
después				,	_	marchábamos
marchábamos	_		por			
por	_		los			
los	_		cielos			
cielos	_		bañados			
bañados	_		de			
de	_		sol			
sol	_		hacia			
hacia	_		Andiquar			
Andiquar				,	_	la
la	_		capital			
capital	_		planetaria			
planetaria				.	\n\n	Era
Era	_		una			
una	_		experiencia			
experiencia	_		fascinante			
fascinante				,	_	pero
pero	_		aun			
aun	_		así			
así	_		me			
me	_		prometí			
prometí	_		a			
a	_		mí			
mí	_		mismo			
mismo	_		que			
que	_		mis			
mis	_		vuelos			
vuelos	_		interestelares			
interestelares	_		se			
se	_		habían			
habían	_		terminado			
terminado				.	_	Estaba
Estaba	_		de			
de	_		nuevo			
nuevo	_		en			
en	_		casa			
casa	_		y			
y	_		por			
por	_		Dios			
Dios	_		que			
que	_		me			
me	_		iba			
iba	_		a			
a	_		quedar			
quedar	_		allí			
allí				.	\n\n	Nos
Nos	_		topamos			
topamos	_		con			
con	_		la			
la	_		ciudad			
ciudad	_		nevada			
nevada				.	_	El
El	_		sol			
sol	_		era			
era	_		débil			
débil	_		en			
en	_		el			
el	_		oeste			
oeste	_		y			
y	_		lanzaba			
lanzaba	_		algunos			
algunos	_		dardos			
dardos	_		de			
de	_		luz			
luz	_		contra			
contra	_		las			
las	_		torres			
torres	_		nevadas			
nevadas	_		y			
y	_		los			
los	_		altos			
altos	_		picos			
picos	_		del			
del	_		este			
este				.	_	Los
Los	_		extensos			
extensos	_		parques			
parques	_		de			
de	_		la			
la	_		capital			
capital	_		se			
se	_		habían			
habían	_		desvanecido			
desvanecido	_		en			
en	_		la			
la	_		tormenta			
tormenta				.	_	En
En	_		el			
el	_		Triángulo			
Triángulo	_		Confederado			
Confederado	_		se			
se	_		reconocían			
reconocían	_		los			
los	_		monumentos			
monumentos	_		de			
de	_		los			
los	_		dos			
dos	_		encumbrados			
encumbrados	_		hermanos			
hermanos				,	_	azules
azules	_		e			
e	_		intemporales			
intemporales				,	_	la
la	_		pirámide			
pirámide	_		dórica			
dórica	_		de			
de	_		Christopher			
Christopher	_		Sim			
Sim				,	_	que
que	_		con			
con	_		su			
su	_		cima			
cima	_		iluminada			
iluminada	_		desafiaba			
desafiaba	_		a			
a	_		la			
la	_		oscuridad			
oscuridad	_		invasora			
invasora				,	_	y
y				,	_	sobre
sobre	_		la			
la	_		Fuente			
Fuente	_		Blanca			
Blanca				,	_	el
el	_		Omni			
Omni	_		de			
de	_		Tarien			
Tarien	_		Sim			
Sim				,	_	un
un	_		globo			
globo	_		fantasmal			
fantasmal				,	_	símbolo
símbolo	_		del			
del	_		sueño			
sueño	_		del			
del	_		estadista			
estadista	_		de			
de	_		lograr			
lograr	_		una			
una	_		gran			
gran	_		familia			
familia	_		humana			
humana				.	\n\n\n\n	Me
Me	_		registré			
registré	_		en			
en	_		un			
un	_		hotel			
hotel				,	_	me
me	_		adherí			
adherí	_		a			
a	_		la			
la	_		red			
red	_		de			
de	_		comunicaciones			
comunicaciones	_		por			
por	_		si			
si	_		alguien			
alguien	_		me			
me	_		requería			
requería	_		y			
y	_		fui			
fui	_		a			
a	_		darme			
darme	_		un			
un	_		baño			
baño				.	_	Era
Era	_		por			
por	_		la			
la	_		tarde			
tarde				,	_	y
y	_		estaba			
estaba	_		muy			
muy	_		cansado			
cansado				.	_	Sin
Sin	_		embargo			
embargo				,	_	no
no	_		pude			
pude	_		dormir			
dormir				.	_	Después
Después	_		de			
de	_		aproximadamente			
aproximadamente	_		una			
una	_		hora			
hora	_		de			
de	_		mirar			
mirar	_		el			
el	_		techo			
techo				,	_	bajé
bajé	_		las			
las	_		escaleras			
escaleras				,	_	me
me	_		comí			
comí	_		un			
un	_		sandwich			
sandwich	_		y			
y	_		me			
me	_		puse			
puse	_		en			
en	_		contacto			
contacto	_		con			
con	_		Brimbury			
Brimbury	_		y			
y	_		Cía			
Estoy	_		en			
en	_		la			
la	_		ciudad			
ciudad	_	—	les			
les	_		anuncié			
Bienvenido	_		a			
a	_		casa			
casa				,	_	señor
señor	_		Benedict			
Benedict	_	—	dijo			
dijo	_		su			
su	_		ia			
En	_		qué			
qué	_		puedo			
puedo	_		servirle			
Necesito	_		un			
un	_		vehículo			
En	_		el			
el	_		tejado			
tejado	_		de			
de	_		su			
su	_		hotel			
hotel				,	_	señor
señor				.	_	Ahora
Ahora	_		lo			
lo	_		arreglo			
Puede	_		comunicarse			
comunicarse	_		mañana			
mañana	_		con			
con	_		nosotros			
Sí	_	—	le			
le	_		respondí			
respondí				—.	_	Probablemente
Probablemente	_		cerca			
cerca	_		del			
del	_		mediodía			
mediodía				.	_	Y
Y	_		gracias			
gracias				.	\n\n	Subí
Subí				,	_	recogí
recogí	_		mi			
mi	_		deslizador			
deslizador	_		aéreo			
aéreo	_		y			
y	_		presioné			
presioné	_		el			
el	_		código			
código	_		de			
de	_		localización			
localización	_		de			
de	_		la			
la	_		casa			
casa	_		de			
de	_		Gabe			
Gabe				.	_	Cinco
Cinco	_		minutos			
minutos	_		más			
más	_		tarde			
tarde	_		estaba			
estaba	_		elevándome			
elevándome	_		por			
por	_		encima			
encima	_		de			
de	_		la			
la	_		ciudad			
ciudad				,	_	hacia
hacia	_		el			
el	_		oeste			
oeste				.	\n\n	Los
Los	_		edificios			
edificios	_		y			
y	_		avenidas			
avenidas	_		estaban			
estaban	_		llenos			
llenos	_		de			
de	_		paseantes			
paseantes	_		protegidos			
protegidos	_		de			
de	_		la			
la	_		nieve			
nieve	_		por			
por	_		luz			
luz	_		gantner			
gantner				.	_	Las
Las	_		pistas			
pistas	_		de			
de	_		tenis			
tenis	_		estaban			
estaban	_		llenas			
llenas	_		y			
y	_		los			
los	_		niños			
niños	_		chapoteaban			
chapoteaban	_		en			
en	_		las			
las	_		piscinas			
piscinas				.	_	Andiquar
Andiquar	_		siempre			
siempre	_		había			
había	_		sido			
sido	_		hermosa			
hermosa	_		por			
por	_		la			
la	_		noche			
noche				,	_	con
con	_		sus			
sus	_		jardines			
jardines				,	_	sus
sus	_		torres			
torres	_		y			
y	_		plazas			
plazas	_		suavemente			
suavemente	_		iluminadas			
iluminadas	_		y			
y	_		el			
el	_		ventoso			
ventoso	_		Narakobo			
Narakobo				,	_	silencioso
silencioso	_		y			
y	_		profundo			
profundo				.	\n\n	Mientras
Mientras	_		yo			
yo	_		flotaba			
flotaba	_		sobre			
sobre	_		esa			
esa	_		pacífica			
pacífica	_		escena			
escena				,	_	la
la	_		red			
red	_		de			
de	_		noticias			
noticias	_		informó			
informó	_		de			
de	_		un			
un	_		ataque			
ataque	_		mudo			
mudo	_		a			
a	_		una			
una	_		nave			
nave	_		de			
de	_		comunicaciones			
comunicaciones	_		que			
que	_		se			
se	_		deslizaba			
deslizaba	_		muy			
muy	_		cerca			
cerca	_		del			
del	_		Perímetro			
Perímetro				.	_	Cinco
Cinco	_		o			
o	_		seis			
seis	_		muertos			
muertos				.	_	No
No	_		se			
se	_		sabía			
sabía	_		con			
con	_		seguridad			
seguridad				.	\n\n	Volé
Volé	_		sobre			
sobre	_		los			
los	_		límites			
límites	_		occidentales			
occidentales	_		de			
de	_		Andiquar			
Andiquar				.	_	La
La	_		nieve			
nieve	_		caía			
caía	_		ahora			
ahora	_		con			
con	_		fuerza			
fuerza				,	_	de
de	_		modo			
modo	_		que			
que	_		incliné			
incliné	_		el			
el	_		respaldo			
respaldo	_		del			
del	_		asiento			
asiento	_		y			
y	_		permanecí			
permanecí	_		en			
en	_		la			
la	_		calidez			
calidez	_		de			
de	_		la			
la	_		cabina			
cabina				.	_	La
La	_		vista			
vista	_		cambió			
cambió	_		unos			
unos	_		pocos			
pocos	_		metros			
metros	_		más			
más	_		adelante			
adelante				,	_	dando
dando	_		paso			
paso	_		a			
a	_		los			
los	_		espacios			
espacios	_		abiertos			
abiertos				:	_	los
los	_		suburbios			
suburbios	_		se			
se	_		transformaron			
transformaron	_		en			
en	_		pequeños			
pequeños	_		pueblos			
pueblos				,	_	se
se	_		elevaron			
elevaron	_		las			
las	_		colinas			
colinas	_		y			
y	_		aparecieron			
aparecieron	_		los			
los	_		bosques			
bosques				.	\n\n	De
De	_		vez			
vez	_		en			
en	_		cuando			
cuando	_		un			
un	_		camino			
camino	_		atravesaba			
atravesaba	_		el			
el	_		paisaje			
paisaje				.	_	Más
Más	_		o			
o	_		menos			
menos	_		veinte			
veinte	_		minutos			
minutos	_		después			
después				,	_	crucé
crucé	_		el			
el	_		Melony			
Melony				,	_	que
que	_		había			
había	_		marcado			
marcado	_		con			
con	_		mayor			
mayor	_		o			
o	_		menor			
menor	_		rigor			
rigor	_		los			
los	_		límites			
límites	_		de			
de	_		los			
los	_		lugares			
lugares	_		poblados			
poblados	_		por			
por	_		el			
el	_		hombre			
hombre	_		cuando			
cuando	_		yo			
yo	_		era			
era	_		chico			
chico				.	\n\n	Se
Se	_		puede			
